Speed,Heading,AgentCount,Acc,Label
1.1444,89.0915,113,-0.0078,0
1.1444,89.3811,92,0.0003,0
1.1443,89.6603,118,0.0018,0
1.1443,89.5757,96,0.0034,0
1.1442,89.0713,140,0.0045,0
1.1442,89.1746,130,0.0094,0
1.1441,89.4099,131,-0.0028,0
1.1441,88.8715,137,0.0034,0
1.1441,88.7301,135,0.0098,0
1.144,88.4795,80,-0.0059,0
1.1438,89.942,133,0.0039,0
1.1438,89.0443,107,0.0105,0
1.1437,88.8477,108,0.0158,0
1.1436,88.8734,131,0.0116,0
1.1435,88.3917,90,-0.0036,0
1.1435,89.506,127,0.0019,0
1.1434,87.93,46,-0.0013,0
1.1434,89.5883,149,0.018,0
1.1433,89.5242,111,0.0007,0
1.1433,89.5984,88,0.0149,0
1.1432,89.1222,81,-0.0027,0
1.1432,88.2412,32,0.0021,0
1.1431,90.2397,97,-0.0078,0
1.1431,89.0167,131,-0.0049,0
1.1431,89.5443,142,0.0045,0
1.1431,89.542,152,0.0113,0
1.1431,88.9318,141,0.0164,0
1.143,88.6413,112,-0.0052,0
1.143,89.1351,109,0.0034,0
1.1428,89.0954,131,-0.0033,0
1.1428,89.6816,133,0.0031,0
1.1428,89.2159,145,0.0044,0
1.1428,89.5629,141,0.0163,0
1.1426,89.6447,151,-0.0027,0
1.1426,89.1136,129,0.0045,0
1.1425,89.7381,73,0.0017,0
1.1425,89.5002,98,0.0048,0
1.1424,91.1299,43,0.0103,0
1.1423,88.9106,84,-0.0105,0
1.1423,89.3357,144,0.0024,0
1.1422,89.1649,142,-0.0537,0
1.1422,89.0459,141,-0.0022,0
1.1422,88.6362,49,0.0052,0
1.142,89.3965,113,-0.0093,0
1.142,88.9516,143,-0.009,0
1.142,90.3408,47,-0.0026,0
1.142,89.8715,112,0.0078,0
1.1419,89.7962,90,-0.0017,0
1.1419,89.1395,111,0.012,0
1.1419,89.3026,140,0.0157,0
1.1418,89.1859,116,-0.0084,0
1.1418,89.9325,89,-0.0036,0
1.1418,90.0065,44,0.0165,0
1.1417,89.4653,119,-0.0027,0
1.1417,89.438,138,0.004,0
1.1417,89.0206,145,0.0094,0
1.1417,89.2433,140,0.0178,0
1.1416,88.7844,129,0.0105,0
1.1415,89.314,147,-0.0279,0
1.1415,91.4151,45,-0.0051,0
1.1414,89.0141,113,-0.0017,0
1.1413,89.4959,97,0.0039,0
1.1412,89.9067,91,-0.0038,0
1.1412,89.8192,45,0.0016,0
1.1412,89.3766,140,0.0082,0
1.1412,89.1948,140,0.0094,0
1.1411,89.5675,139,-0.0075,0
1.1411,88.6412,40,-0.0029,0
1.1411,89.3211,117,0.0114,0
1.141,89.7016,133,-0.0034,0
1.141,89.2362,118,-0.0015,0
1.141,88.9818,141,0.0086,0
1.1409,90.0814,47,-0.0105,0
1.1409,89.2546,85,-0.0096,0
1.1409,89.0908,147,0.0131,0
1.1407,89.533,61,0.0107,0
1.1406,89.5428,90,-0.0066,0
1.1406,90.7493,131,0.0224,0
1.1404,89.1778,83,-0.0007,0
1.1404,88.2742,107,0.0158,0
1.1403,89.4274,115,0.007,0
1.1402,89.3268,89,0.0063,0
1.14,89.2315,94,-0.0011,0
1.1399,88.3992,81,0.0005,0
1.1397,89.236,110,-0.0019,0
1.1393,89.2539,83,-0.0121,0
1.1393,90.0585,116,-0.0006,0
1.1393,88.4546,144,0.0065,0
1.1393,89.2304,60,0.0119,0
1.1392,91.789,133,-0.0926,0
1.1392,89.768,95,-0.004,0
1.1392,89.3276,99,-0.0028,0
1.1392,88.6915,129,0.0035,0
1.1391,89.9442,138,-0.0067,0
1.139,88.4172,141,0.0063,0
1.1389,88.9313,113,-0.015,0
1.1389,89.256,131,-0.0011,0
1.1389,89.2494,145,-0.0003,0
1.1388,89.2161,139,0.0025,0
1.1388,88.6407,129,0.0043,0
1.1387,88.616,36,-0.0082,0
1.1387,89.3493,114,0.0031,0
1.1387,89.5358,141,0.0114,0
1.1387,89.6338,92,0.0135,0
1.1385,88.8735,113,0.0056,0
1.1384,90.024,112,-0.0024,0
1.1383,89.4081,107,0.0007,0
1.1382,89.8033,119,-0.0089,0
1.1382,89.0677,92,0.0052,0
1.1382,89.7337,142,0.0092,0
1.1381,89.5196,140,-0.0201,0
1.1381,88.0484,30,-0.003,0
1.1381,89.6918,115,0.002,0
1.1381,88.5234,51,0.0115,0
1.138,89.4863,89,-0.0018,0
1.138,89.9069,42,0.0158,0
1.138,88.2603,49,0.017,0
1.1379,89.1556,140,-0.0002,0
1.1377,88.7831,145,0.0107,0
1.1377,88.6948,81,0.0115,0
1.1376,89.0835,114,0.0002,0
1.1375,88.7436,128,0.0111,0
1.1375,89.6642,131,0.0178,0
1.1374,89.4717,55,0.0012,0
1.1374,89.4699,140,0.0083,0
1.1374,90.1499,50,0.0099,0
1.1373,89.1102,134,-0.0897,0
1.1373,89.2911,115,0.0025,0
1.1373,89.1428,135,0.0128,0
1.1373,89.6366,56,0.0135,0
1.137,89.2236,144,-0.005,0
1.137,89.6573,112,0.0036,0
1.137,88.7516,78,0.0105,0
1.1369,88.7509,110,-0.0099,0
1.1369,89.1868,80,0.0045,0
1.1369,89.1851,114,0.0095,0
1.1369,89.3942,150,0.0131,0
1.1368,88.9897,117,0.005,0
1.1367,90.2389,45,-0.004,0
1.1367,88.9673,58,-0.0028,0
1.1365,96.8735,83,0.0118,1
1.1365,88.783,130,0.0117,0
1.1365,89.4641,139,0.0138,0
1.1364,88.8441,138,-0.0104,0
1.1364,88.3271,30,0.0061,0
1.1363,89.3265,59,-0.0154,0
1.1363,89.6712,51,-0.0034,0
1.1362,89.4196,111,0.0024,0
1.1361,90.7312,104,-0.005,0
1.1361,90.07,135,-0.0019,0
1.136,89.3723,111,-0.0086,0
1.136,88.2815,106,-0.0044,0
1.136,89.3385,144,0.0121,0
1.1359,89.1362,40,-0.001,0
1.1359,88.5937,145,-0.0003,0
1.1359,89.119,54,0.0059,0
1.1358,88.6577,148,-0.0037,0
1.1358,88.3039,143,0.004,0
1.1357,88.6557,42,0.0047,0
1.1357,89.1506,137,0.0108,0
1.1357,89.0717,54,0.0294,0
1.1355,89.5175,140,0.0111,0
1.1354,89.4413,144,-0.0003,0
1.1354,90.2956,52,0.0114,0
1.1352,89.2257,145,0.0031,0
1.1352,88.551,141,0.0089,0
1.1352,89.3536,95,0.0089,0
1.1352,90.0633,55,0.0111,0
1.1351,89.732,38,-0.0217,0
1.1351,90.0871,42,-0.0075,0
1.1351,89.456,145,0.0095,0
1.1351,88.8264,135,0.0095,0
1.135,89.2901,108,0.0017,0
1.135,89.3519,90,0.0091,0
1.1349,89.0963,146,-0.0016,0
1.1349,88.8628,145,0.0002,0
1.1349,89.3214,145,0.0013,0
1.1349,89.379,143,0.0061,0
1.1349,88.9974,39,0.0173,0
1.1348,89.3964,72,-0.0006,0
1.1347,89.6044,93,0.0003,0
1.1347,89.6478,90,0.008,0
1.1346,89.7943,60,0.0195,0
1.1344,89.1368,144,-0.0327,0
1.1344,88.5962,136,-0.0053,0
1.1344,89.1854,142,-0.0048,0
1.1344,89.0317,148,0.0175,0
1.1343,89.4635,140,-0.0062,0
1.134,88.3745,47,-0.0065,0
1.134,88.3362,143,0.0071,0
1.134,88.6288,72,0.009,0
1.1339,88.3671,76,0.0072,0
1.1338,89.3657,142,-0.0139,0
1.1338,90.0931,141,0.0038,0
1.1337,88.4769,134,-0.0653,0
1.1337,89.1999,95,-0.0112,0
1.1336,89.8392,57,0.0299,0
1.1335,89.369,136,-0.0009,0
1.1334,88.6465,41,-0.0089,0
1.1334,91.3903,134,0.0048,0
1.1334,88.9076,135,0.0138,0
1.1332,89.8381,116,-0.0046,0
1.1332,89.0458,135,0.0022,0
1.1331,89.9862,139,-0.0016,0
1.133,89.5187,142,-0.0012,0
1.133,88.6094,141,0.0109,0
1.133,89.3044,65,0.0115,0
1.1329,89.1326,41,-0.0079,0
1.1329,88.7566,81,-0.0068,0
1.1329,89.16,87,0.0063,0
1.1328,90.1147,46,-0.0094,0
1.1328,89.2326,109,-0.0019,0
1.1328,89.1093,102,-0.0015,0
1.1327,89.3343,132,-0.0039,0
1.1326,89.6755,126,-0.0043,0
1.1326,89.7317,110,0.0025,0
1.1326,89.5038,136,0.0069,0
1.1325,87.3375,29,0.0031,0
1.1323,88.7489,76,-0.0051,0
1.1323,88.4583,135,0.0119,0
1.132,90.1748,54,-0.0109,0
1.132,88.8103,83,-0.0037,0
1.132,89.6449,141,0.0044,0
1.1319,95.538,98,0.0329,1
1.1319,88.3865,113,0.0021,0
1.1319,89.7892,140,0.0045,0
1.1318,90.5467,144,0.0034,0
1.1318,89.5744,142,0.0091,0
1.1318,89.1321,113,0.0113,0
1.1317,89.5474,55,-0.0056,0
1.1317,89.8853,134,0.0039,0
1.1317,89.3941,140,0.0072,0
1.1317,88.5034,46,0.0078,0
1.1316,89.6856,135,0.0014,0
1.1316,88.8891,119,0.0025,0
1.1316,89.7548,144,0.0051,0
1.1315,89.994,139,0.012,0
1.1314,88.8657,136,-0.008,0
1.1314,88.9801,146,0.0038,0
1.1313,89.6143,155,0.0102,0
1.1313,90.3003,137,0.0123,0
1.1312,88.4845,142,0.0159,0
1.1311,95.6505,96,0.0006,1
1.1311,89.3938,135,0.001,0
1.1311,88.744,141,0.0055,0
1.1311,89.5699,139,0.0153,0
1.131,88.8647,141,-0.011,0
1.131,89.7925,136,0.0016,0
1.131,89.7228,141,0.0022,0
1.131,89.5585,112,0.0047,0
1.131,90.2869,136,0.0101,0
1.1308,89.501,142,-0.0085,0
1.1308,89.3961,139,-0.0064,0
1.1308,89.0751,30,-0.006,0
1.1308,88.6067,137,0.0016,0
1.1307,91.35,132,0.0013,0
1.1306,89.7362,147,0.0049,0
1.1306,89.088,75,0.0056,0
1.1306,88.1179,107,0.0058,0
1.1306,88.7025,62,0.0224,0
1.1305,89.3025,130,-0.0035,0
1.1305,88.729,105,-0.0006,0
1.1305,88.0761,45,0.0019,0
1.1305,91.1791,132,0.0077,0
1.1303,88.9831,86,0.005,0
1.1303,89.1141,140,0.0105,0
1.1301,89.2227,132,0.0073,0
1.13,89.3599,140,-0.004,0
1.13,89.0368,93,-0.0015,0
1.13,89.9465,51,0.0078,0
1.1299,89.941,48,-0.0173,0
1.1299,90.4355,53,0.0032,0
1.1298,88.738,95,-0.0002,0
1.1298,89.582,96,0.0016,0
1.1298,91.4781,135,0.005,0
1.1298,89.1434,113,0.01,0
1.1297,88.9707,142,-0.0003,0
1.1297,89.7603,59,0.0004,0
1.1296,89.6737,137,-0.0036,0
1.1296,88.6502,88,-0.0031,0
1.1296,89.0797,141,0.0037,0
1.1295,89.3651,141,-0.0064,0
1.1295,89.7001,92,-0.0058,0
1.1294,92.1395,134,-0.0016,0
1.1294,88.8099,139,0.0027,0
1.1294,89.3543,135,0.0035,0
1.1293,89.0958,145,0.0052,0
1.1293,89.4791,43,0.0101,0
1.1292,88.6828,149,0.0031,0
1.1291,88.3699,145,-0.009,0
1.1291,87.2915,31,-0.0081,0
1.1291,90.0694,145,-0.0025,0
1.129,89.0398,117,-0.0007,0
1.129,89.5963,141,0.0014,0
1.129,89.7361,91,0.008,0
1.129,89.0117,142,0.0125,0
1.1289,89.2148,142,-0.0022,0
1.1289,89.8561,145,-0.0014,0
1.1289,89.4837,106,-0.0005,0
1.1289,89.4596,140,0.0014,0
1.1287,88.4797,142,0.0029,0
1.1286,88.8724,112,0.0095,0
1.1286,90.4981,43,0.0118,0
1.1284,95.2776,96,-0.0001,1
1.1284,89.5777,138,0.0027,0
1.1283,89.0699,44,-0.0031,0
1.1283,89.6777,91,0.0056,0
1.1282,89.6678,139,0.0034,0
1.1282,89.6018,101,0.0117,0
1.1281,88.4174,73,0.0016,0
1.1281,88.4591,108,0.0039,0
1.1281,88.6557,90,0.007,0
1.1281,88.6503,104,0.0216,0
1.128,89.5391,33,-0.0053,0
1.128,89.1039,135,0.0091,0
1.128,88.2427,47,0.0091,0
1.128,89.231,144,0.0099,0
1.1278,97.1508,92,0.0056,1
1.1278,88.8018,106,-0.0084,0
1.1278,88.9508,142,-0.0001,0
1.1278,88.9066,86,0.0062,0
1.1277,88.8412,85,-0.0076,0
1.1276,89.0247,83,-0.0071,0
1.1276,88.3453,89,0.0029,0
1.1275,95.9226,94,-0.0003,1
1.1275,89.0998,142,0.0217,0
1.1274,89.8094,136,0.0034,0
1.1274,89.6085,109,0.0043,0
1.1274,89.1392,85,0.0045,0
1.1273,89.205,34,-0.0021,0
1.1273,89.6359,139,0.0055,0
1.1271,91.0305,130,-0.0141,0
1.1271,89.3156,44,0.0023,0
1.127,89.3638,154,0.017,0
1.1269,89.7398,117,-0.0073,0
1.1269,89.3865,139,0.0015,0
1.1269,90.3447,143,0.0027,0
1.1269,88.5064,35,0.0033,0
1.1269,89.5903,145,0.0053,0
1.1267,90.0286,142,-0.0061,0
1.1267,88.3365,86,0.0106,0
1.1267,88.9402,137,0.0155,0
1.1266,89.4791,151,0.0027,0
1.1265,89.5309,141,-0.0064,0
1.1265,89.127,149,0.0104,0
1.1265,89.16,111,0.0158,0
1.1265,88.4113,50,0.0179,0
1.1264,89.6219,140,0.0028,0
1.1264,89.4654,144,0.0031,0
1.1264,88.5327,91,0.0057,0
1.1263,89.5069,143,-0.0616,0
1.1263,88.9286,104,0.0032,0
1.1263,88.323,45,0.017,0
1.1263,89.7259,50,0.0198,0
1.1262,89.0423,134,0.0037,0
1.1261,89.2171,139,0.0004,0
1.1261,89.3737,140,0.0148,0
1.126,89.6246,140,-0.0054,0
1.126,89.3545,50,0.0394,0
1.1259,88.9511,65,0.006,0
1.1259,89.0333,44,0.0146,0
1.1259,89.4891,46,0.0381,0
1.1258,89.5329,136,0.0033,0
1.1256,90.0373,142,0.0002,0
1.1256,90.4431,46,0.0006,0
1.1256,89.3023,92,0.0008,0
1.1256,89.5724,37,0.0123,0
1.1255,89.289,44,-0.0012,0
1.1254,88.482,91,0.003,0
1.1254,89.2131,141,0.0064,0
1.1254,89.4004,44,0.0072,0
1.1253,89.6223,135,0.004,0
1.1251,88.5609,144,-0.0003,0
1.125,89.3496,142,-0.0068,0
1.125,89.201,139,-0.0035,0
1.1248,89.1497,143,0.068,0
1.1247,89.3462,143,-0.0199,0
1.1246,90.9155,133,-0.0012,0
1.1246,88.9708,113,0.0008,0
1.1246,89.111,151,0.003,0
1.1245,89.7033,138,0.0131,0
1.1244,89.4679,137,-0.0461,0
1.1243,89.5817,111,-0.0071,0
1.124,88.9822,129,-0.006,0
1.1239,88.9451,130,-0.0092,0
1.1238,89.0457,39,-0.0135,0
1.1237,89.8443,93,-0.0107,0
1.1236,88.002,48,0.0166,0
1.1233,88.8886,141,0.0114,0
1.1231,89.6191,112,0.0004,0
1.1231,89.8581,95,0.0029,0
1.1231,90.0264,144,0.005,0
1.1229,102.0465,89,0.0196,1
1.1229,89.4,141,0.002,0
1.1227,100.3447,85,0.022,1
1.1227,90.1258,91,0.0206,0
1.1226,90.877,132,0.0132,0
1.1225,89.1547,110,-0.0128,0
1.1225,89.8696,137,0.0021,0
1.1225,89.2845,139,0.0023,0
1.1225,88.8594,140,0.0025,0
1.1225,88.8444,140,0.0141,0
1.1223,89.1408,38,-0.0283,0
1.1223,89.3855,134,0.01,0
1.1221,89.1773,145,-0.0159,0
1.1221,89.7194,88,-0.0009,0
1.1221,89.8138,46,0.0037,0
1.1221,88.7606,43,0.0058,0
1.1221,90.719,41,0.0159,0
1.1219,99.6142,89,0.0136,1
1.1219,88.9656,114,0.0005,0
1.1218,88.9342,45,0.0145,0
1.1217,90.0565,48,0.0025,0
1.1217,88.6207,58,0.0032,0
1.1214,89.5392,139,-0.0052,0
1.121,88.6017,42,0.0236,0
1.1209,89.1235,42,0.0234,0
1.1208,89.2516,143,-0.0007,0
1.1208,87.8153,47,0.0115,0
1.1205,89.6757,46,-0.0068,0
1.1204,97.3444,91,0.0073,1
1.1203,88.6984,49,0.008,0
1.1202,100.8388,88,0.0009,1
1.1202,89.5873,139,-0.0075,0
1.1202,88.0303,89,-0.0066,0
1.1202,90.3031,93,0.0026,0
1.1201,89.2714,36,-0.0086,0
1.1201,88.8276,142,-0.0061,0
1.1201,88.9788,136,-0.0038,0
1.1201,89.077,116,-0.0033,0
1.12,88.95,139,-0.0146,0
1.1198,89.2643,48,0.0069,0
1.1197,88.8599,132,0,0
1.1197,89.0112,108,0.0038,0
1.1195,89.1879,89,-0.0101,0
1.1195,89.3616,54,0.0155,0
1.1194,89.3226,138,0.0086,0
1.1193,88.7085,62,0.0031,0
1.1193,91.5787,134,0.0205,0
1.1192,89.0493,34,0.0131,0
1.119,89.7546,45,0.0038,0
1.1189,96.4478,90,0.0245,1
1.1189,88.9236,114,0.0014,0
1.1189,88.2344,140,0.0108,0
1.1188,88.5025,61,0.0021,0
1.1188,89.2881,144,0.0029,0
1.1187,90.6622,39,0.0196,0
1.1186,89.0863,141,-0.0074,0
1.1185,98.9814,89,0.0157,1
1.1185,88.9339,140,-0.0058,0
1.1185,90.4798,46,-0.0027,0
1.1185,88.3099,47,0.0041,0
1.1183,89.8778,97,0.0096,0
1.1182,90.2655,92,-0.0033,0
1.1182,88.6427,49,-0.0001,0
1.1181,88.4414,138,0.003,0
1.118,88.2059,144,0.004,0
1.118,89.5637,87,0.0168,0
1.1179,88.1514,35,0.008,0
1.1178,89.4547,113,-0.0043,0
1.1178,88.7226,43,0.0095,0
1.1178,89.0122,42,0.0151,0
1.1177,89.354,144,-0.0091,0
1.1177,89.6085,164,0.0136,0
1.1176,87.7361,59,-0.0038,0
1.1176,89.2326,58,0.0102,0
1.1175,99.445,86,0.0032,1
1.1175,89.8393,48,-0.0081,0
1.1175,88.9715,47,-0.003,0
1.1175,88.5099,159,-0.0018,0
1.1175,89.5315,140,0.0019,0
1.1175,89.8428,50,0.0181,0
1.1174,89.0044,137,-0.0045,0
1.1174,89.1043,43,0.0104,0
1.1173,89.9463,140,0.0012,0
1.1173,88.7302,44,0.0046,0
1.1172,88.3807,52,0.0075,0
1.1168,89.6779,139,-0.0928,0
1.1168,89.4614,142,-0.0011,0
1.1165,88.7492,143,-0.003,0
1.1163,90.5114,48,0.0229,0
1.1163,88.8453,64,0.0243,0
1.1162,91.7236,133,-0.015,0
1.1162,88.9186,142,0.0092,0
1.1161,87.3938,35,0.0063,0
1.116,90.4512,60,-0.0089,0
1.1159,89.0183,133,-0.0133,0
1.1157,89.134,48,-0.0045,0
1.1156,90.1251,88,0.0038,0
1.1155,89.5063,142,-0.0123,0
1.1155,89.2408,141,-0.0057,0
1.1153,88.3018,55,0.005,0
1.1152,89.7533,51,0.0037,0
1.1151,88.8481,40,-0.0161,0
1.1151,92.6955,137,-0.0031,0
1.115,89.765,44,-0.0083,0
1.115,89.1127,49,0.0068,0
1.1149,87.5915,58,0.0093,0
1.1148,89.7668,63,0.0084,0
1.1147,90.301,61,-0.0104,0
1.1147,89.1136,57,0.0159,0
1.1147,88.9995,51,0.017,0
1.1145,88.5755,48,-0.0034,0
1.1143,89.5542,133,0.0043,0
1.1142,90.2072,34,-0.0068,0
1.1142,89.2495,44,0.0047,0
1.1142,88.3711,55,0.0082,0
1.1141,89.0028,162,-0.0009,0
1.1141,89.1645,133,0.0073,0
1.114,90.2576,40,0.0057,0
1.114,89.9547,52,0.0151,0
1.1139,88.702,51,0.002,0
1.1139,89.4883,98,0.0133,0
1.1138,89.5768,52,0.0169,0
1.1137,89.074,43,0.0009,0
1.1136,88.6381,34,0.0027,0
1.1133,90.3663,52,0.0081,0
1.113,89.7273,98,-0.0022,0
1.113,89.572,147,-0.0015,0
1.113,87.8362,37,-0.0008,0
1.1129,101.1016,90,0.0315,1
1.1129,89.1813,110,-0.0093,0
1.1129,89.5475,142,-0.0031,0
1.1129,90.0769,52,0.0017,0
1.1128,89.0658,137,-0.0053,0
1.1128,88.0236,47,0.0104,0
1.1127,89.3077,47,-0.0023,0
1.1127,89.1814,147,-0.0017,0
1.1127,89.3068,67,0.0048,0
1.1127,89.7568,70,0.0095,0
1.1127,88.2912,48,0.0271,0
1.1126,89.691,48,-0.0138,0
1.1125,87.9682,44,-0.0022,0
1.1125,89.1384,140,0.014,0
1.1124,89.4565,50,0.0008,0
1.1122,88.6783,51,0.0377,0
1.1121,90.0595,49,-0.0011,0
1.1121,89.6679,38,-0.0002,0
1.112,88.5603,90,-0.0064,0
1.112,90.0877,50,0.0105,0
1.112,88.0217,51,0.0138,0
1.1119,88.8485,83,-0.0151,0
1.1119,88.668,54,0.0121,0
1.1119,87.7938,41,0.0185,0
1.1117,99.8313,85,-0.0213,1
1.1117,88.8556,41,0.0064,0
1.1116,88.2314,48,0.0094,0
1.1116,88.5452,50,0.0247,0
1.1114,89.6765,56,-0.0016,0
1.1114,88.4884,38,-0.0011,0
1.1114,88.8407,49,0.0392,0
1.1113,89.7779,50,0.0039,0
1.1112,90.6486,54,0.0114,0
1.1111,89.3953,51,-0.0066,0
1.1111,90.4697,50,0.0064,0
1.111,90.5599,39,-0.0134,0
1.1109,88.0591,49,0.0096,0
1.1106,88.6335,56,0.0209,0
1.1105,89.181,81,0.0069,0
1.1104,87.3687,34,-0.0005,0
1.1103,89.3897,48,-0.0013,0
1.1103,89.7241,132,0.0152,0
1.11,88.9182,40,0.0004,0
1.11,88.9172,112,0.0091,0
1.1099,90.7036,133,-0.0022,0
1.1099,90.48,36,0.0189,0
1.1098,89.2496,34,0.0064,0
1.1098,89.0236,87,0.0149,0
1.1096,91.1624,133,-0.0052,0
1.1096,88.895,99,-0.0006,0
1.1096,88.9868,45,0.0128,0
1.1096,88.2919,52,0.0191,0
1.1095,88.1226,60,-0.0034,0
1.1095,88.7518,55,-0.0003,0
1.1095,90.8725,38,0.0006,0
1.1094,94.5099,98,0.0056,1
1.1094,102.6433,83,0.0197,1
1.109,89.388,51,0.0014,0
1.109,89.5403,52,0.0207,0
1.1089,88.6131,42,0.0056,0
1.1088,89.0156,55,-0.0066,0
1.1087,89.3505,57,-0.0091,0
1.1087,89.5262,85,0.008,0
1.1086,88.6148,136,-0.0006,0
1.1086,90.5528,49,0.0071,0
1.1086,90.2177,64,0.0287,0
1.1084,90.7098,128,0.0014,0
1.1084,89.7688,36,0.0026,0
1.1083,89.1857,40,-0.0112,0
1.1083,89.168,157,0.0195,0
1.1077,88.7627,50,0.004,0
1.1076,89.4872,40,-0.0142,0
1.1074,89.7571,50,0.0092,0
1.1073,88.6952,43,0.0024,0
1.1072,99.0282,90,0.0122,1
1.1072,89.443,145,-0.0113,0
1.1072,89.2833,83,0.008,0
1.1071,89.1428,35,-0.0161,0
1.1071,88.508,169,0.0116,0
1.107,89.6365,44,0.0173,0
1.1068,89.2089,49,-0.0134,0
1.1068,87.7344,50,0.0059,0
1.1068,89.4238,89,0.0288,0
1.1067,89.3614,37,0.0131,0
1.1067,89.4219,43,0.0214,0
1.1064,89.6745,70,0.0056,0
1.1063,89.5928,42,-0.0142,0
1.1063,90.5872,38,-0.0025,0
1.1062,89.6356,60,0.0118,0
1.1061,88.1845,43,-0.0059,0
1.1061,89.5975,46,0.0185,0
1.106,89.8497,133,0.0002,0
1.106,88.7078,68,0.0084,0
1.106,89.8552,167,0.0088,0
1.1059,88.244,40,-0.0119,0
1.1059,90.7015,41,-0.0001,0
1.1058,88.6161,102,-0.0008,0
1.1057,89.0131,59,0.0124,0
1.1056,90.2213,49,-0.0009,0
1.1056,88.889,141,0.0117,0
1.1055,88.7769,53,-0.0011,0
1.1054,89.1625,46,-0.0058,0
1.1053,89.3927,164,0.0043,0
1.1053,91.1366,52,0.0152,0
1.1053,91.449,132,0.0161,0
1.1052,88.0617,48,-0.0042,0
1.1052,89.7015,43,0.0274,0
1.1051,89.242,88,-0.0148,0
1.1049,88.888,42,-0.0059,0
1.1049,88.3193,166,-0.0032,0
1.1046,89.51,46,0.0255,0
1.1045,88.1706,50,0.0149,0
1.1043,89.5871,51,0.0085,0
1.1042,88.8342,162,0.0028,0
1.1042,89.6199,65,0.0175,0
1.104,88.1548,104,0.0002,0
1.1039,89.5521,55,0.023,0
1.1038,99.8321,83,0.0471,1
1.1038,89.356,91,-0.0005,0
1.1038,87.929,43,0.0187,0
1.1036,97.7546,89,0.0069,1
1.1036,89.2232,36,-0.0065,0
1.1033,88.9306,41,0.0042,0
1.1033,89.8052,169,0.0227,0
1.103,90.6828,55,0.0074,0
1.103,89.5294,48,0.0284,0
1.1029,90.1206,57,-0.0004,0
1.1028,89.0049,97,0.0079,0
1.1027,88.8847,52,0.0218,0
1.1026,88.6087,57,-0.0024,0
1.1026,88.6233,48,0.0332,0
1.1025,89.1626,87,0.0109,0
1.1024,95.7893,96,0.0195,1
1.1024,89.5027,50,0.0014,0
1.1024,89.4098,52,0.012,0
1.1022,88.45,53,0.0123,0
1.1021,88.0505,43,0.0082,0
1.1021,88.4835,46,0.0128,0
1.102,92.2748,137,-0.008,0
1.102,90.5616,53,0.0055,0
1.1019,88.7973,51,0.0016,0
1.1019,90.1873,51,0.0025,0
1.1018,89.3245,50,0.009,0
1.1017,89.3365,85,-0.0078,0
1.1017,89.6793,58,0.0079,0
1.1014,88.9639,142,-0.0054,0
1.1014,88.1717,70,-0.0003,0
1.1014,89.5209,43,0.0109,0
1.1012,89.2898,52,-0.0024,0
1.1012,88.4573,52,0.012,0
1.1011,88.2272,51,0.0031,0
1.101,88.3119,54,0.0067,0
1.101,87.9851,43,0.0226,0
1.1009,89.3612,69,-0.0087,0
1.1009,88.9018,66,0.0022,0
1.1009,90.2106,59,0.0159,0
1.1008,89.2071,42,-0.0105,0
1.1004,88.9803,40,-0.0036,0
1.1004,87.9787,55,0.001,0
1.1003,89.5052,37,0.0108,0
1.1002,89.6575,98,0.0078,0
1.1001,91.2652,40,-0.0109,0
1.1001,88.7041,53,-0.0008,0
1.1001,89.8442,45,0.0139,0
1.1,98.6515,90,0.0218,1
1.1,90.4544,35,0.0113,0
1.0999,88.5597,79,-0.0005,0
1.0999,88.4843,159,0.0043,0
1.0998,90.0145,48,-0.0156,0
1.0996,90.2276,50,0.0015,0
1.0995,89.0359,95,0.0003,0
1.0994,94.8882,90,0.0213,1
1.0991,89.2596,40,0.0036,0
1.0991,88.7663,112,0.0059,0
1.099,89.8706,44,-0.0119,0
1.0989,88.9324,52,-0.0053,0
1.0989,88.4893,51,0.0021,0
1.0988,90.5657,60,0.0171,0
1.0987,89.0944,41,0.0015,0
1.0987,89.7163,56,0.0062,0
1.0985,90.6365,39,0.0181,0
1.0985,88.7248,47,0.0182,0
1.0984,89.4174,45,-0.0044,0
1.0983,89.5947,94,0.0026,0
1.0983,90.0781,46,0.0084,0
1.0982,89.2512,28,-0.0157,0
1.0982,87.9864,48,0.0059,0
1.0982,89.5573,53,0.0381,0
1.0981,88.7595,55,0.0129,0
1.098,89.2449,47,-0.0031,0
1.098,89.6649,51,0.0284,0
1.0979,96.8937,89,-0.0246,1
1.0979,89.5891,58,0.0065,0
1.0978,89.4198,90,0.0183,0
1.0977,89.7755,44,-0.0053,0
1.0975,90.8646,39,0.0111,0
1.0974,89.4632,34,0.0007,0
1.0974,88.9617,60,0.0079,0
1.0973,89.8107,49,0.0138,0
1.0972,88.273,49,0.0058,0
1.0971,88.4229,53,0.0009,0
1.0971,88.7154,35,0.0076,0
1.0971,88.76,53,0.0153,0
1.097,89.553,57,-0.0042,0
1.097,89.9271,42,-0.0013,0
1.097,89.0587,35,0.0016,0
1.097,90.1875,50,0.0026,0
1.0968,88.6856,50,-0.0019,0
1.0967,88.756,50,0.0212,0
1.0965,101.3653,90,0.0009,1
1.0965,90.4047,59,-0.0051,0
1.0965,90.0776,56,0.015,0
1.0964,90.5565,45,0.0084,0
1.0964,88.8532,44,0.0128,0
