Timestamp,X,Y,Speed,Heading,AgentCount,Density,Acc,LevelOfCrowdness,Label,
0:44:23,0.2454,18.8712,0.5261,88.0206,383,3.83,-0.0016,3,0,normal
0:44:24,0.247,19.0715,0.5249,87.8384,385,3.85,-0.0046,3,0,normal
0:44:25,0.2526,19.0029,0.5321,88.0952,385,3.85,0.0075,3,0,normal
0:44:26,0.2664,18.93,0.5397,88.4225,383,3.83,0.0137,3,0,normal
0:44:27,0.2713,18.9516,0.5382,87.7823,384,3.84,0.0035,3,0,normal
0:44:28,0.2572,19.0704,0.5428,88.9471,383,3.83,0.0031,3,0,normal
0:44:29,0.2601,18.9773,0.5423,89.0122,380,3.8,0.0014,3,0,normal
0:44:30,0.2542,19.0198,0.559,88.8244,378,3.78,0.0228,3,0,normal
0:44:31,0.2399,19.0624,0.5645,89.4608,379,3.79,0.004,3,0,normal
0:44:32,0.2351,19.0342,0.5457,88.2186,378,3.78,0.4555,3,0,normal
0:44:33,0.2492,19.0141,0.5474,87.5958,374,3.74,0.0229,3,0,normal
0:44:34,0.2561,19.0486,0.5436,87.8414,374,3.74,0.0181,3,0,normal
0:44:35,0.2534,19.0408,0.5551,87.8346,369,3.69,0.0303,3,0,normal
0:44:36,0.2621,18.901,0.5754,88.3196,368,3.68,0.0486,3,0,normal
0:44:37,0.2553,18.8739,0.5655,88.6398,364,3.64,0.0195,3,0,normal
0:44:38,0.269,18.7549,0.549,88.7755,361,3.61,0.0112,3,0,normal
0:44:39,0.2692,18.8717,0.5527,87.7363,362,3.62,0.022,3,0,normal
0:44:40,0.2536,18.9292,0.5505,88.5352,361,3.61,0.0156,3,0,normal
0:44:41,0.2668,19.0033,0.5538,88.9716,364,3.64,0.0201,3,0,normal
0:44:42,0.2603,18.9693,0.5691,88.7761,360,3.6,0.0353,3,0,normal
0:44:43,0.2685,18.9506,0.5546,89.1432,360,3.6,0.0129,3,0,normal
0:44:44,0.2582,18.9795,0.5706,89.4345,358,3.58,0.0365,3,0,normal
0:44:45,0.267,19.0226,0.5834,89.146,361,3.61,0.0318,3,0,normal
0:44:46,0.266,19.0285,0.5723,89.117,356,3.56,0.0075,3,0,normal
0:44:47,0.277,19.0973,0.5808,87.9852,360,3.6,0.0288,3,0,normal
0:44:48,0.2732,19.1674,0.5714,88.1805,359,3.59,0.014,3,0,normal
0:44:49,0.265,19.2039,0.5619,88.4855,357,3.57,0.0076,3,0,normal
0:44:50,0.2554,19.338,0.591,89.1658,363,3.63,0.0445,3,0,normal
0:44:51,0.2654,19.4255,0.6145,89.1822,363,3.63,0.0375,3,0,normal
0:44:52,0.2652,19.4157,0.6088,88.431,360,3.6,0.0175,3,0,normal
0:44:53,0.2612,19.4605,0.6201,88.2627,357,3.57,0.0349,3,0,normal
0:44:54,0.2655,19.5215,0.6233,88.8262,356,3.56,0.0243,3,0,normal
0:44:55,0.276,19.4896,0.6094,89.2453,354,3.54,0.0082,3,0,normal
0:44:56,0.2746,19.5395,0.6124,88.2472,355,3.55,0.0222,3,0,normal
0:44:57,0.2846,19.5964,0.6262,88.4167,354,3.54,0.0365,3,0,normal
0:44:58,0.2879,19.5487,0.6214,89.127,348,3.48,0.0202,3,0,normal
0:44:59,0.291,19.5394,0.6031,89.1394,349,3.49,0.0052,3,0,normal
0:45:00,0.2924,19.6157,0.6094,89.8712,344,3.44,0.0243,3,0,normal
0:45:01,0.2916,19.688,0.6073,89.845,346,3.46,0.0176,3,0,normal
0:45:02,0.2893,19.675,0.614,89.583,349,3.49,0.0247,3,0,normal
0:45:03,0.2767,19.7105,0.6119,89.7753,346,3.46,0.0191,3,0,normal
0:45:04,0.2611,19.8416,0.6156,89.3898,348,3.48,0.0173,3,0,normal
0:45:05,0.2665,19.7763,0.6218,89.666,349,3.49,0.0313,3,0,normal
0:45:06,0.2685,19.7103,0.6223,88.684,341,3.41,0.0306,3,0,normal
0:45:07,0.281,19.5918,0.6167,89.4681,339,3.39,0.025,3,0,normal
0:45:08,0.2567,19.4559,0.6135,89.2282,335,3.35,0.0258,3,0,normal
0:45:09,0.2682,19.4671,0.6087,88.1898,332,3.32,0.0217,3,0,normal
0:45:10,0.2524,19.5779,0.6191,87.6694,334,3.34,-0.3182,3,0,normal
0:45:11,0.255,19.5029,0.6246,88.4321,330,3.3,0.025,3,0,normal
0:45:12,0.2592,19.6165,0.6236,88.1616,330,3.3,0.0107,3,0,normal
0:45:13,0.2677,19.6231,0.6401,88.65,332,3.32,-0.1109,3,0,normal
0:45:14,0.2647,19.6644,0.6429,89.4143,331,3.31,0.0009,3,0,normal
0:45:15,0.2656,19.5397,0.6231,88.6794,329,3.29,-0.0125,3,0,normal
0:45:16,0.2698,19.662,0.6353,88.6362,329,3.29,0.0088,3,0,normal
0:45:17,0.2614,19.6225,0.6443,88.9361,326,3.26,0.018,3,0,normal
0:45:18,0.2621,19.5437,0.6271,88.5761,324,3.24,-0.0078,3,0,normal
0:45:19,0.2467,19.5601,0.6312,88.3599,325,3.25,0.0142,3,0,normal
0:45:20,0.2469,19.5739,0.6183,88.2347,326,3.26,-0.0159,3,0,normal
0:45:21,0.2569,19.5325,0.6315,87.82,327,3.27,0.0045,3,0,normal
0:45:22,0.2537,19.5807,0.6134,88.3872,329,3.29,-0.0278,3,0,normal
0:45:23,0.2686,19.4693,0.6149,88.3369,323,3.23,0.0102,3,0,normal
0:45:24,0.2655,19.4837,0.6177,88.7007,326,3.26,-0.0047,3,0,normal
0:45:25,0.2483,19.5063,0.6067,88.6394,324,3.24,-0.0032,3,0,normal
0:45:26,0.2599,19.4282,0.5999,88.3089,321,3.21,-0.0016,3,0,normal
0:45:27,0.2617,19.4872,0.5948,88.5091,324,3.24,-0.0137,3,0,normal
0:45:28,0.2737,19.6241,0.6027,88.0606,324,3.24,0.0083,3,0,normal
0:45:29,0.2807,19.5627,0.6189,88.5539,323,3.23,0.0178,3,0,normal
0:45:30,0.286,19.6054,0.6311,89.1537,325,3.25,0.0091,3,0,normal
0:45:31,0.2856,19.5087,0.6031,89.9442,323,3.23,-0.0272,3,0,normal
0:45:32,0.2742,19.5987,0.6121,89.2999,325,3.25,0.007,3,0,normal
0:45:33,0.2651,19.628,0.6071,88.0563,325,3.25,-0.0114,3,0,normal
0:45:34,0.2739,19.5883,0.6032,88.1958,325,3.25,0.3037,3,0,normal
0:45:35,0.2732,19.6396,0.6026,88.7674,324,3.24,0.0161,3,0,normal
0:45:36,0.2706,19.5929,0.6198,88.7896,327,3.27,0.0316,3,0,normal
0:45:37,0.2722,19.5687,0.6175,88.2699,325,3.25,0.0198,3,0,normal
0:45:38,0.2878,19.7031,0.6179,88.1296,326,3.26,0.0187,3,0,normal
0:45:39,0.2909,19.7923,0.6272,88.849,329,3.29,0.0203,3,0,normal
0:45:40,0.2933,19.802,0.6197,90.3867,326,3.26,0.004,3,0,normal
0:45:41,0.2601,19.8719,0.6246,89.5847,327,3.27,0.0171,3,0,normal
0:45:42,0.2678,19.8084,0.6071,88.2603,326,3.26,0.0001,3,0,normal
0:45:43,0.2666,19.7282,0.5866,87.6818,325,3.25,0.0049,3,0,normal
0:45:44,0.265,19.8116,0.5955,88.619,327,3.27,0.0234,3,0,normal
0:45:45,0.2662,19.9006,0.5903,88.8372,329,3.29,0.0023,3,0,normal
0:45:46,0.2738,19.8705,0.6033,88.509,331,3.31,0.0227,3,0,normal
0:45:47,0.2695,19.9177,0.6195,88.5199,335,3.35,0.0254,3,0,normal
0:45:48,0.2632,19.7355,0.6,88.9538,330,3.3,-0.0013,3,0,normal
0:45:49,0.2571,19.9166,0.62,89.2145,329,3.29,0.0245,3,0,normal
0:45:50,0.2726,19.7013,0.6192,88.5646,325,3.25,0.02,3,0,normal
0:45:51,0.2547,19.6511,0.6365,88.1776,324,3.24,0.0362,3,0,normal
0:45:52,0.2622,19.6602,0.6397,88.1003,321,3.21,0.0209,3,0,normal
0:45:53,0.2556,19.6089,0.6342,88.4142,320,3.2,0.0146,3,0,normal
0:45:54,0.2559,19.6454,0.6238,88.3884,320,3.2,0.0027,3,0,normal
0:45:55,0.2591,19.7764,0.6252,87.414,323,3.23,0.0093,3,0,normal
0:45:56,0.243,19.813,0.6201,87.725,323,3.23,0.0034,3,0,normal
0:45:57,0.2507,19.849,0.6138,88.2089,323,3.23,0.0038,3,0,normal
0:45:58,0.2628,19.8548,0.6269,88.1831,326,3.26,0.0188,3,0,normal
0:45:59,0.2786,19.8714,0.6333,87.2546,327,3.27,0.0178,3,0,normal
0:46:00,0.2963,19.9266,0.6334,87.7326,327,3.27,0.0072,3,0,normal
0:46:01,0.2828,19.9435,0.6307,89.1197,326,3.26,0.0104,3,0,normal
0:46:02,0.2937,20.0877,0.6449,89.5502,325,3.25,0.0253,3,0,normal
0:46:03,0.293,20.3351,0.6734,88.7467,328,3.28,0.029,3,0,normal
0:46:04,0.2921,20.3918,0.6559,88.1643,329,3.29,-0.0101,3,0,normal
0:46:05,0.2963,20.5754,0.6792,88.3494,328,3.28,0.0311,3,0,normal
0:46:06,0.3116,20.6575,0.701,88.5168,323,3.23,0.0343,3,0,normal
0:46:07,0.3005,20.796,0.6965,88.6406,322,3.22,0.0159,3,0,normal
0:46:08,0.3037,20.7066,0.6771,87.9873,320,3.2,0.0008,3,0,normal
0:46:09,0.3167,20.662,0.674,87.5433,320,3.2,0.0101,3,0,normal
0:46:10,0.3219,20.8229,0.7164,88.2002,318,3.18,0.0507,3,0,normal
0:46:11,0.3197,20.7941,0.7354,89.5685,313,3.13,0.0335,3,0,normal
0:46:12,0.3027,20.6902,0.75,89.59,308,3.08,0.0357,3,0,normal
0:46:13,0.3079,20.6383,0.7329,88.4467,305,3.05,0.0043,3,0,normal
0:46:14,0.3084,20.6766,0.7465,88.0111,301,3.01,0.0335,3,0,normal
0:46:15,0.3058,20.6529,0.7493,88.8029,297,2.97,0.0199,3,0,normal
0:46:16,0.306,20.5871,0.7648,89.109,292,2.92,-0.0128,3,0,normal
0:46:17,0.308,20.5155,0.7554,89.2654,289,2.89,0.0039,3,0,normal
0:46:18,0.3009,20.5712,0.7638,89.5185,286,2.86,0.0174,3,0,normal
0:46:19,0.3055,20.4869,0.7549,89.5239,285,2.85,0.0012,3,0,normal
0:46:20,0.3183,20.3904,0.7593,90.2532,282,2.82,0.0028,3,0,normal
0:46:21,0.3049,20.3896,0.7497,89.9726,280,2.8,-0.0026,3,0,normal
0:46:22,0.3204,20.4402,0.7532,88.94,274,2.74,0.0083,3,0,normal
0:46:23,0.3176,20.3499,0.7622,88.7558,270,2.7,0.0207,3,0,normal
0:46:24,0.3317,20.3668,0.749,89.5733,269,2.69,-0.0132,3,0,normal
0:46:25,0.315,20.3093,0.7279,89.8023,267,2.67,-0.0084,3,0,normal
0:46:26,0.3099,20.3743,0.7446,89.3447,266,2.66,0.0172,3,0,normal
0:46:27,0.3054,20.3798,0.7636,89.634,267,2.67,0.0137,3,0,normal
0:46:28,0.3154,20.3511,0.7714,89.3648,263,2.63,0.0081,3,0,normal
0:46:29,0.3106,20.4417,0.7814,88.6817,262,2.62,0.0082,3,0,normal
0:46:30,0.313,20.5291,0.7832,89.2864,259,2.59,-0.0007,3,0,normal
0:46:31,0.3286,20.3442,0.7927,89.3472,255,2.55,0.0122,3,0,normal
0:46:32,0.3449,20.3347,0.7662,89.7468,254,2.54,-0.0195,3,0,normal
0:46:33,0.3332,20.5125,0.7744,89.1932,256,2.56,0.0076,3,0,normal
0:46:34,0.3416,20.4302,0.7803,89.0212,255,2.55,-0.0009,3,0,normal
0:46:35,0.3495,20.5315,0.7659,89.5578,253,2.53,-0.0169,3,0,normal
0:46:36,0.3384,20.563,0.7874,88.9757,253,2.53,0.0125,3,0,normal
0:46:37,0.3328,20.5735,0.7976,89.4971,254,2.54,0.0077,3,0,normal
0:46:38,0.3481,20.7802,0.8007,89.2498,254,2.54,-0.0019,3,0,normal
0:46:39,0.348,20.8773,0.8047,89.4659,255,2.55,-0.0029,3,0,normal
0:46:40,0.3479,20.944,0.819,89.7073,253,2.53,0.0123,3,0,normal
0:46:41,0.3472,20.8393,0.7997,89.3617,249,2.49,0.1432,3,0,normal
0:46:42,0.3409,20.9343,0.8169,89.2449,250,2.5,0.0168,3,0,normal
0:46:43,0.3305,20.9252,0.8325,89.2094,250,2.5,0.0204,3,0,normal
0:46:44,0.3426,21.0558,0.8517,90.0903,249,2.49,0.0241,3,0,normal
0:46:45,0.3352,21.2318,0.8554,90.4646,247,2.47,0.0093,3,0,normal
0:46:46,0.3286,21.2692,0.8372,90.3826,248,2.48,-0.0128,3,0,normal
0:46:47,0.3359,21.4004,0.8611,89.7675,245,2.45,0.0193,3,0,normal
0:46:48,0.3334,21.3247,0.8591,89.3906,243,2.43,0.003,3,0,normal
0:46:49,0.3604,21.2957,0.8629,89.2181,236,2.36,0.0127,3,0,normal
0:46:50,0.3402,21.294,0.884,89.6021,234,2.34,0.0235,3,0,normal
0:46:51,0.351,21.461,0.874,89.523,232,2.32,-0.0057,3,0,normal
0:46:52,0.3499,21.6538,0.8854,88.9552,233,2.33,0.0121,3,0,normal
0:46:53,0.3523,21.5266,0.9085,88.2887,232,2.32,0.0241,3,0,normal
0:46:54,0.3274,21.4978,0.9135,89.2287,223,2.23,0.0206,3,0,normal
0:46:55,0.3399,21.5545,0.9034,88.7282,221,2.21,0.0036,3,0,normal
0:46:56,0.3347,21.5288,0.9038,89.2021,215,2.15,0.0039,3,0,normal
0:46:57,0.3617,21.4983,0.9009,89.2395,214,2.14,0.002,3,0,normal
0:46:58,0.3617,21.4413,0.9127,89.6093,210,2.1,0.0265,3,0,normal
0:46:59,0.3626,21.4802,0.9384,89.8247,210,2.1,0.0256,3,0,normal
0:47:00,0.3496,21.5349,0.964,89.4443,208,2.08,0.0257,3,0,normal
0:47:01,0.3607,21.4436,0.9617,90.1074,205,2.05,0.0089,3,0,normal
0:47:02,0.3408,21.2375,0.9648,89.8744,202,2.02,0.01,3,0,normal
0:47:03,0.3311,21.3212,0.9755,89.3874,197,1.97,0.0187,2,0,normal
0:47:04,0.3285,21.3084,0.9852,89.6447,194,1.94,0.0184,2,0,normal
0:47:05,0.3255,21.2301,1.0016,90.046,192,1.92,0.0198,2,0,normal
0:47:06,0.334,21.2464,1.0044,90.0483,188,1.88,0.0151,2,0,normal
0:47:07,0.3474,21.1909,1.0014,89.5126,183,1.83,0.0076,2,0,normal
0:47:08,0.3413,21.0551,0.9947,89.6257,179,1.79,0.0096,2,0,normal
0:47:09,0.3344,21.061,0.9985,89.109,178,1.78,0.0104,1,0,normal
0:47:10,0.3208,20.897,1.0009,89.3639,176,1.76,0.0139,1,0,normal
0:47:11,0.3345,20.9376,0.9947,88.8678,174,1.74,0.0073,1,0,normal
0:47:12,0.3261,21.021,0.9828,88.9583,171,1.71,0.0003,1,0,normal
0:47:13,0.3561,20.8004,0.9779,89.1234,171,1.71,0.0148,1,0,normal
0:47:14,0.3393,20.803,0.9865,89.7134,173,1.73,0.0144,1,0,normal
0:47:15,0.348,20.5725,0.9751,89.3874,169,1.69,0.0028,1,0,normal
0:47:16,0.3368,20.6253,0.9923,88.897,168,1.68,0.0231,1,0,normal
0:47:17,0.3511,20.6254,0.9902,88.4583,168,1.68,0.0104,1,0,normal
0:47:18,0.3581,20.3896,0.9891,88.8959,168,1.68,-0.1257,1,0,normal
0:47:19,0.3705,20.5004,0.9767,90.0225,168,1.68,0.0024,1,0,normal
0:47:20,0.3374,20.5321,0.9667,89.9623,169,1.69,-0.0506,1,0,normal
0:47:21,0.3221,20.2561,0.9709,89.3558,165,1.65,0.0019,1,0,normal
0:47:22,0.3248,20.1454,0.9626,89.0994,166,1.66,-0.0034,1,0,normal
0:47:23,0.3153,20.0309,0.9616,89.4016,163,1.63,-0.0013,1,0,normal
0:47:24,0.3194,20.1149,0.978,88.483,165,1.65,0.0108,1,0,normal
0:47:25,0.3563,20.0286,0.9805,88.0163,166,1.66,0.0031,1,0,normal
0:47:26,0.3476,20.0054,0.9856,88.6518,166,1.66,0.0018,1,0,normal
0:47:27,0.3592,20.1023,0.9848,89.5389,166,1.66,-0.0017,1,0,normal
0:47:28,0.3475,20.1595,0.9869,89.4566,169,1.69,-0.0068,1,0,normal
0:47:29,0.3295,20.2137,0.9866,89.117,168,1.68,0.0014,1,0,normal
0:47:30,0.3404,20.3493,0.9816,89.3652,170,1.7,-0.0048,1,0,normal
0:47:31,0.3726,20.8246,0.9714,88.9602,174,1.74,-0.0141,1,0,normal
0:47:32,0.361,20.8365,0.9652,89.362,178,1.78,-0.0088,1,0,normal
0:47:33,0.3768,20.9234,0.9725,89.7769,179,1.79,-0.002,2,0,normal
0:47:34,0.3611,21.1271,0.9891,89.041,180,1.8,0.0148,2,0,normal
0:47:35,0.3599,21.1232,0.9844,88.9037,177,1.77,-0.0019,1,0,normal
0:47:36,0.3476,21.158,0.9801,89.2037,175,1.75,-0.0027,1,0,normal
0:47:37,0.358,21.147,0.9972,89.1767,172,1.72,0.0199,1,0,normal
0:47:38,0.364,21.0697,1.0114,88.9586,172,1.72,0.0196,1,0,normal
0:47:39,0.3631,21.0356,0.9886,89.2722,169,1.69,-0.0059,1,0,normal
0:47:40,0.3719,21.043,0.997,89.6577,169,1.69,0.0092,1,0,normal
0:47:41,0.3407,20.8132,1.0011,90.282,167,1.67,0.0127,1,0,normal
0:47:42,0.3179,20.7983,0.9921,90.0172,165,1.65,0.0021,1,0,normal
0:47:43,0.3057,20.5965,0.9952,88.9009,164,1.64,0.0175,1,0,normal
0:47:44,0.3073,20.6865,0.979,87.8722,164,1.64,-0.0002,1,0,normal
0:47:45,0.3519,20.6484,0.9729,88.5324,164,1.64,0.0016,1,0,normal
0:47:46,0.3667,20.5404,0.9761,88.0069,163,1.63,0.0035,1,0,normal
0:47:47,0.3945,20.3229,0.994,89.0836,162,1.62,0.0241,1,0,normal
0:47:48,0.3677,20.2912,1.0032,89.1784,162,1.62,0.0093,1,0,normal
0:47:49,0.3748,20.1914,0.9868,89.6856,161,1.61,-0.0114,1,0,normal
0:47:50,0.3488,20.091,0.9833,89.698,164,1.64,-0.0035,1,0,normal
0:47:51,0.3503,20.2226,0.9767,89.2675,163,1.63,-0.0005,1,0,normal
0:47:52,0.351,20.2569,0.989,89.4562,166,1.66,0.0104,1,0,normal
0:47:53,0.3268,20.1318,0.995,89.57,166,1.66,0.0057,1,0,normal
0:47:54,0.337,20.2947,0.9765,89.1464,165,1.65,-0.0152,1,0,normal
0:47:55,0.3312,20.4011,0.976,89.2437,167,1.67,-0.0024,1,0,normal
0:47:56,0.3322,20.3351,0.9761,89.2769,168,1.68,-0.006,1,0,normal
0:47:57,0.3411,20.3763,0.9825,88.7274,167,1.67,0.0079,1,0,normal
0:47:58,0.356,20.2408,0.9791,88.5052,167,1.67,0.0061,1,0,normal
0:47:59,0.3537,20.3982,0.9714,89.0567,166,1.66,-0.0015,1,0,normal
0:48:00,0.3483,20.4527,0.9823,90.2398,171,1.71,0.0052,1,0,normal
0:48:01,0.3193,20.6356,0.9795,90.1994,172,1.72,-0.0034,1,0,normal
0:48:02,0.305,20.7122,0.9766,89.573,173,1.73,-0.0036,1,0,normal
0:48:03,0.3219,20.8524,0.9775,89.3413,177,1.77,-0.0119,1,0,normal
0:48:04,0.3094,21.0019,0.9787,89.9267,175,1.75,-0.0049,1,0,normal
0:48:05,0.3025,21.0217,0.988,88.7031,175,1.75,0.0019,1,0,normal
0:48:06,0.3153,20.9277,0.987,89.0686,171,1.71,0.0044,1,0,normal
0:48:07,0.3087,20.8166,0.9894,88.7676,171,1.71,0,1,0,normal
0:48:08,0.3293,20.5839,1.0023,89.4007,167,1.67,0.0183,1,0,normal
0:48:09,0.3201,20.5755,1.0018,89.0606,165,1.65,0.0118,1,0,normal
0:48:10,0.3299,20.6178,0.996,89.1577,164,1.64,0.0023,1,0,normal
0:48:11,0.3298,20.5357,0.9944,88.9745,165,1.65,0.0073,1,0,normal
0:48:12,0.3416,20.5812,0.9966,88.5781,168,1.68,0.0005,1,0,normal
0:48:13,0.3461,20.6477,1.0126,89.3355,167,1.67,0.0186,1,0,normal
0:48:14,0.3594,20.8868,0.9999,89.6898,167,1.67,-0.0101,1,0,normal
0:48:15,0.359,20.8163,0.9865,89.7574,164,1.64,-0.006,1,0,normal
0:48:16,0.3631,20.794,1.0083,88.8163,168,1.68,0.0213,1,0,normal
0:48:17,0.3498,20.6722,1.0098,89.2739,164,1.64,-0.0017,1,0,normal
0:48:18,0.357,20.6999,0.9843,89.3207,161,1.61,-0.0132,1,0,normal
0:48:19,0.3661,20.7869,0.9968,89.2861,163,1.63,0.0053,1,0,normal
0:48:20,0.3549,20.637,1.0038,89.1687,163,1.63,0.0033,1,0,normal
0:48:21,0.3644,20.6168,1.0115,89.2344,161,1.61,0.014,1,0,normal
0:48:22,0.3417,20.4658,1.0077,88.8039,161,1.61,-0.0021,1,0,normal
0:48:23,0.355,20.4835,0.993,89.0774,162,1.62,-0.0123,1,0,normal
0:48:24,0.3503,20.2511,0.9915,89.1691,161,1.61,-0.0143,1,0,normal
0:48:25,0.3288,20.4436,0.9866,89.232,161,1.61,-0.0007,1,0,normal
0:48:26,0.3633,20.3999,0.9841,89.0298,163,1.63,-0.0016,1,0,normal
0:48:27,0.3548,20.6015,0.9875,88.8165,163,1.63,0.0009,1,0,normal
0:48:28,0.3513,20.5765,1.0066,90.1607,163,1.63,0.0214,1,0,normal
0:48:29,0.346,20.5023,1.0057,89.8469,164,1.64,-0.0032,1,0,normal
0:48:30,0.3633,20.601,1.0074,88.957,162,1.62,-0.0006,1,0,normal
0:48:31,0.3442,20.6475,1.016,89.0402,163,1.63,0.0049,1,0,normal
0:48:32,0.3631,20.5192,1.0177,89.4305,163,1.63,0.0038,1,0,normal
0:48:33,0.3448,20.4468,1.0066,89.3718,166,1.66,-0.0141,1,0,normal
0:48:34,0.3626,20.6705,0.993,88.7469,166,1.66,-0.0177,1,0,normal
0:48:35,0.3575,20.7876,1.014,88.4603,166,1.66,,1,0,normal
0:48:36,0.3661,20.7896,1.0109,88.4768,164,1.64,0.0044,1,0,normal
0:48:37,0.3834,20.9006,1.0073,88.9665,164,1.64,0.0014,1,0,normal
0:48:38,0.3665,20.8944,1.0098,89.5926,168,1.68,0.0118,1,0,normal
0:48:39,0.3695,21.0935,1.0172,89.5071,165,1.65,0.0131,1,0,normal
0:48:40,0.3601,20.926,1.0262,89.1269,164,1.64,0.0156,1,0,normal
0:48:41,0.3341,20.8056,1.0168,88.4273,166,1.66,0.0033,1,0,normal
0:48:42,0.3527,20.8085,1.0247,88.8012,164,1.64,0.0144,1,0,normal
0:48:43,0.3673,20.8658,1.0131,88.8506,163,1.63,-0.0014,1,0,normal
0:48:44,0.3596,20.9156,1.0184,89.3764,164,1.64,0.0088,1,0,normal
0:48:45,0.3461,20.797,1.04,88.9897,160,1.6,0.0198,1,0,normal
0:48:46,0.3652,20.5916,1.0325,89.1724,159,1.59,0.0076,1,0,normal
0:48:47,0.3835,20.4347,1.0376,89.3969,155,1.55,0.0132,1,0,normal
0:48:48,0.3592,20.4527,1.0351,89.1896,156,1.56,0.0107,1,0,normal
0:48:49,0.3463,20.4578,1.0226,89.2902,155,1.55,0.0047,1,0,normal
0:48:50,0.3648,20.266,1.0166,88.9165,153,1.53,0.0118,1,0,normal
0:48:51,0.3567,20.3358,1.0149,88.9928,153,1.53,0.0081,1,0,normal
0:48:52,0.3691,20.3054,1.0192,89.2364,159,1.59,0.01,1,0,normal
0:48:53,0.3707,20.3327,1.0249,89.6173,158,1.58,0.0047,1,0,normal
0:48:54,0.3659,20.4243,1.0314,89.4053,160,1.6,0.0137,1,0,normal
0:48:55,0.3914,20.4514,1.0219,89.3236,157,1.57,0.0002,1,0,normal
0:48:56,0.388,20.4235,1.0276,89.6991,159,1.59,0.0145,1,0,normal
0:48:57,0.3625,20.4509,1.013,89.5325,160,1.6,-0.0093,1,0,normal
0:48:58,0.3565,20.5813,0.9889,89.7506,157,1.57,-0.0092,1,0,normal
0:48:59,0.3489,20.7045,1.001,89.6261,160,1.6,0.0109,1,0,normal
0:49:00,0.3267,20.7742,0.9955,89.4631,158,1.58,-0.1972,1,0,normal
0:49:01,0.3301,20.9039,0.9955,90.1232,159,1.59,-0.0015,1,0,normal
0:49:02,0.3399,20.9233,1.0044,90.454,158,1.58,0.0013,1,0,normal
0:49:03,0.3397,20.6987,1.0139,89.1669,159,1.59,0.0017,1,0,normal
0:49:04,0.3096,20.6621,1.0305,89.1242,161,1.61,-0.0014,1,0,normal
0:49:05,0.3384,20.5695,1.0335,89.6046,156,1.56,0.0065,1,0,normal
0:49:06,0.3109,20.5297,1.0355,89.2557,154,1.54,0.0122,1,0,normal
0:49:07,0.2971,20.6172,1.0339,88.6022,156,1.56,0.0064,1,0,normal
0:49:08,0.3254,20.714,1.0266,89.5697,156,1.56,-0.0004,1,0,normal
0:49:09,0.3481,20.8142,1.0309,89.9908,158,1.58,-0.0044,1,0,normal
0:49:10,0.3163,20.7913,1.0326,89.4426,158,1.58,0.0002,1,0,normal
0:49:11,0.3182,20.8228,1.0218,89.2085,157,1.57,-0.0076,1,0,normal
0:49:12,0.3398,20.7895,1.0347,89.1642,155,1.55,0.015,1,0,normal
0:49:13,0.3672,20.7441,1.0244,88.6779,157,1.57,-0.0097,1,0,normal
0:49:14,0.3503,20.6989,1.0189,88.7159,157,1.57,-0.0094,1,0,normal
0:49:15,0.3696,20.7689,1.0142,88.3539,155,1.55,-0.003,1,0,normal
0:49:16,0.3604,20.6262,1.0077,89.6376,154,1.54,0.0022,1,0,normal
0:49:17,0.3373,20.2767,1.01,89.4727,152,1.52,0.0095,1,0,normal
0:49:18,0.3254,20.1946,1.0204,89.2889,152,1.52,0.0087,1,0,normal
0:49:19,0.329,20.2361,1.0065,89.3702,150,1.5,-0.0065,1,0,normal
0:49:20,0.3173,20.2055,1.0095,89.4145,151,1.51,0.0123,1,0,normal
0:49:21,0.3361,20.1188,1.0155,89.0616,151,1.51,-0.0032,1,0,normal
0:49:22,0.3211,20.2132,0.9895,89.1012,152,1.52,-0.0106,1,0,normal
0:49:23,0.3283,20.2348,0.9848,89.1443,152,1.52,-0.0033,1,0,normal
0:49:24,0.3419,20.2662,0.9776,89.3356,154,1.54,-0.0059,1,0,normal
0:49:25,0.3457,20.48,0.9705,89.1824,155,1.55,-0.0013,1,0,normal
0:49:26,0.3559,20.3795,0.9707,89.3489,155,1.55,0.0022,1,0,normal
0:49:27,0.3865,20.4031,0.9604,88.9593,157,1.57,,1,0,normal
0:49:28,0.3574,20.3702,0.9602,89.1938,158,1.58,0.009,1,0,normal
0:49:29,0.3696,20.4194,0.9745,89.0363,160,1.6,0.0164,1,0,normal
0:49:30,0.3644,20.4904,1,89.5725,162,1.62,0.0232,1,0,normal
0:49:31,0.3303,20.4503,0.9965,89.8652,160,1.6,0.0034,1,0,normal
0:49:32,0.3611,20.464,1.0039,89.0305,159,1.59,0.0055,1,0,normal
0:49:33,0.3546,20.4034,0.9887,88.9375,157,1.57,0.0038,1,0,normal
0:49:34,0.3598,20.5958,0.9971,89.706,161,1.61,0.013,1,0,normal
0:49:35,0.3575,20.6105,0.9844,89.5458,156,1.56,0,1,0,normal
0:49:36,0.3532,20.5715,0.989,89.4836,164,1.64,0.0018,1,0,normal
0:49:37,0.3424,20.5926,0.9903,89.1982,163,1.63,-0.0028,1,0,normal
0:49:38,0.3355,20.6181,1.0159,89.4176,160,1.6,0.0251,1,0,normal
0:49:39,0.3417,20.5792,1.0086,89.2135,160,1.6,0.0029,1,0,normal
0:49:40,0.3441,20.6018,0.9945,89.6653,161,1.61,-0.0031,1,0,normal
0:49:41,0.3243,20.57,0.9966,89.7908,161,1.61,-0.0044,1,0,normal
